,0,1,2,3,4,5
829,6.4,Anton Megerdichev,Dmitry Safonov,El terror golpea el sistema de trenes subterráneos de Moscú en forma de inundación por el colapso de un túnel.,133,Pánico en el metro
830,6.1,Gopichand Malineni,Kona Venkat,"Ravi, who works as a collection agent for a bank, realizes that a couple cheats gullible people of their money. He decides to give them a taste of their own medicine and falls in love along the way.",145,Balupu
831,No tiene datos,Joe Morford,"Joe Morford, Giovani Puccini",A fading gangster turns over his once massive empire to his resistant civilian friend.,90,Blood Justice
832,6.3,Dilip Ghosh,Ritesh Shah,"Karan, a disavowed Indian commando, helps protect a woman from a local thug who is hellbent on forcing her to marry him.",124,Commando
833,No tiene datos,Alexi Reibman,"Jessie Alperin, Tayler Stander","This student production was produced, shot, and edited by Alexi Reibman. The script was written by Jessie Alperin and Tayler Stander. There have always been two sides in our world; the light and the dark. Our world has been slowly changing and transforming, but one thing has always stayed the same; Our land and our people have been split into two. One with light, whil... Leer todo",51,The Shadows
834,4.0,Arthur Louis Fuller,Arthur Louis Fuller,"Three assassins deal with life, love, addiction and trust as each tries to find the answers to a better life. Together, they prove to be the most trustworthy in this tangled web of murder, greed, friendship and betrayal.",92,Assassins Tale
835,3.8,Thomson K. Thomas,Siby K. Thomas,Raja Raja Kammath and Deva Raja Kammath are two brothers who owns a chain of restaurants that specializes in making Dosa. The story begins when they come to Palakkad to open a new restaurant.,160,Kammath & Kammath
836,7.0,Kemal Uzun,"Basak Angigün, Alphan Dikmen, Naif Durgun","April, 1915. First World War in Canakkale, Ottoman Empire. Two brothers leave their mountain village to fight on the front line. One is an experienced sniper fighting for Ottomans against the invasion, while his brother finds it much tougher to cope with life in the trenches. Meanwhile, landing of the occupation forces in the shores of Gallipoli has begun...",101,Çanakkale Yolun Sonu
837,8.8,Matt Holwick,Ryan Williams,"In July 2011, six Los Angeles firefighters bicycle 3,300 miles in 45 days across America to honor those lost on September 11Th. Staying in firehouses along the way, they battle severe weather, physical injuries, and group conflict, which causes them to question if they can actually make it to New York. They thought firefighting was tough until they embarked on 'The Ri... Leer todo",83,Lets Roll
838,2.0,Eli Dorsey,Eli Dorsey,"Poland, 1944. Assembled for a top-secret rescue mission, a daring team of Special Forces soldiers quickly find themselves trapped deep behind enemy lines.",74,Devils of War
839,No tiene datos,Dylan Adams,Ian Snyder,No tiene datos,No tiene datos,Meter Maid
840,4.6,R. Kannan,John Mahendran,Three struggling room-mates unknowingly become potential prey of a ruthless gangster.,136,Settai
841,2.7,Mark L. Lester,Rafael Jordan,"Cuenta como una pequeña isla, cerca de la costa de Belice sufre aterrorizada el ataque de un mortal depredador del pasado remoto del planeta.",81,Poseidon Rex
842,6.7,Yasuo Mikami,Yasuo Mikami,"1732, in the era of Yoshimune Tokugawa. West Japan suffers from a severe famine. Three years after wards, it appeared as though calm had been restored to the domain, but there is word that Jyuzo Matsumiya, the sword fighting instructor sent by the shogunate, is taking some suspicious actions.",102,Shundô
843,5.6,Ahishor Solomon,Kartik Krishnan,"A bank manager and his wife, still grieving over their daughter who died in a fire, become pawns in a bank heist with ties to corruption and fraud.",138,John Day
844,No tiene datos,Ken Potocki,Ken Potocki,No tiene datos,No tiene datos,2013: Holocaust
845,7.0,Lior V. Bar-El,Lior V. Bar-El,"An epic story of good versus evil. An unexpected alliance forms when a vampire, werewolf and banshee must come together to defend the world from Brutus, a tyrant banished from Earth, and his army of demonic minions.",No tiene datos,B.R.O.O.D.
846,No tiene datos,Sylvain Bouilleau,Sylvain Bouilleau,No tiene argumento,92,La justice des gros flingues
847,5.2,Priyadarshan,Manisha Korde,"Three friends who come together to help a fourth friend elope with his lover, come together once again to teach the couple a lesson, when they part away.",144,Rangrezz
848,5.8,Puri Jagannadh,Puri Jagannadh,"A young woman becomes embroiled in a financial and political conspiracy while studying in Spain, as she meets a young musician with a somewhat dark past unfolded through the pages of his lover's diary.",137,Iddarammayilatho
849,3.1,Jarand Herdal,Jarand Herdal,"A boy must fight his way from an alternate reality, back to his own, to save his suicidal 5-year old brother; when 3 billion people are reported missing.",64,Everywhen
850,6.9,Erik Matti,Erik Matti,Inspired by a real-life scandal in which prison inmates are temporarily released from prison to work as contract killers on behalf of politicians and high ranking military officials.,118,On the Job
851,5.5,Doug Spearman,Doug Spearman,"If you can imagine Lethal Weapon with Mel Gibson and Danny Glover as younger, hotter ex-boyfriends, you'll have the basis for 'Hot Guys With Guns,' a modern take on the old-fashioned detective story. It's Chinatown meets Boystown.",105,Hot Guys with Guns
852,4.8,Tony Abulu,Tony Abulu,No tiene datos,95,Doctor Bello
853,5.3,Jayaprakash,"P. Balachandran, Bino Mathew",No tiene argumento,No tiene datos,3G Third Generation
854,8.0,Cesar Montano,"Eric Ramos, Cesar Montano",Alfredo S. Lim has just been awarded as one of Manila's ten most outstanding policemen. The celebration has abruptly ended when one of his co-honorees is killed while trying to stop a robbery. Lim tracks down these criminals which ruffles the feathers of powerful people. His work takes a personal toll on his marriage and also puts his family in danger.,110,Alfredo S. Lim: The Untold Story
855,5.5,Ryûhei Kitamura,"Monkey Punch, Mataichirô Yamamoto, Ryûhei Kitamura","El nieto de un legendario ladrón reúne a un equipo de criminales para robar un collar de Cleopatra que se divide en dos partes, con dos propietarios distintos, un aliado que se convirtió en un rival y un magnate del inframundo.",133,Lupin y el corazón púrpura de Cleopatra
856,4.3,Phan Minh,"Khanh Le, Khuong Ngoc, Trang Thu",No tiene argumento,99,Toc Do va Duong Cong
857,7.3,Nabwana I.G.G.,Alan Hofmanis,"After a commando's daughter is kidnapped by the Tiger Mafia, he goes insane and starts a quest to stop the kidnappings with the father of another kidnapped child.",82,Ani mulalu? Crazy World
858,4.2,Renny Harlin,Sean Hood,"La historia del origen del mítico héroe griego. Traicionado por su padrastro, el rey, y exiliado y vendido como esclavo por un amor prohibido, Hércules debe utilizar sus formidables poderes para luchar por volver a su legítimo reino.",99,Hércules: El origen de la leyenda
859,6.6,Mamat Khalid,Mamat Khalid,"Amir and Loqman, two lowly criminals who are just not cut out for the life of crime, resort to trying their hands at robbing money changers upon learning that they must pay a whopping RM30,000 to exit the 'Brotherhood' they once so badly wanted to join. They now want only one thing - to set up a cafe by the sea and to spend the rest of their days serving drink to beau... Leer todo",97,Amir & Loqman Pergi ke Laut
860,4.6,Brian A. Miller,Andre Fabrizio,Un asesino a sueldo retirado se enfrenta a un antiguo rival cuando su hija es secuestrada.,93,The Prince
861,4.6,Leon Ding,Brian Bullock,"The story starts when two boxes are switched mistakenly during a car accident, in the middle of a stormy night. Logger Vick retrieves a suitcase from the scene of the accident and reveals what is inside. Since he brings back this mysterious box, the forest is no longer peaceful and the Bear Brother's lives change dramatically. Vick and the Bear Brothers become super d... Leer todo",95,¡Bonnie Bears al rescate!
862,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Man Bat
863,7.2,M.I. Raj,"Raju Das, Ravi Kishan, Rakhi Sawant",No tiene argumento,135,Katta Tanal Dupatta Par
864,No tiene datos,Ramakant Prasad,Siya ThakurRakesh MishraPoonam Pandey,No tiene datos,No tiene datos,Jab Pyar Kiya To Darna Kya
865,No tiene datos,Om Sai Prakash,"Sai Kumar, Pavani, Roopika",Janmasthanam shows the atrocities done on women in today's world and gives a strong message of revolt against the ills that persist. Kumar (Sai Kumar) is a convict who fights for the rights of women. His past remains a mystery until the truth is revealed.,No tiene datos,Janmasthanam
866,5.5,Sergei Bodrov,Charles Leavitt,"Thomas, el séptimo hijo de un séptimo hijo, debe dejar su hogar para convertirse en mago. Su primera misión es darle caza a Madre Malkin, la reina de las brujas, que ha escapado de su prisión.",102,El séptimo hijo
867,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,90,Tottenham Hotspur Football Club vs Liverpool Football Club
868,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,90,Tottenham Hotspur Football Club vs Manchester United Football Club
869,No tiene datos,Malcolm Joor,Malcolm Joor,"Terry Brown has had the streets on lock on his own turf, the Delta, Mississippi for months. Now there's a new Baller in town, Big Mike, who is buying up everything in the streets and giving BP an ultimatum. BP takes another route and finds himself in Atlanta Georgia. His cousin Rich Boy, puts him in direct contact with the street scene. BP plans to plunge his street c... Leer todo",81,Off Da Hook
870,No tiene datos,Debabrata Barman,Ambar Roy,No tiene datos,No tiene datos,Gangstar King
871,5.4,Sadhu Kokila,Vakkantham Vamsi,No tiene argumento,No tiene datos,Super Ranga
872,6.6,Fajar Nugros,"Raymond Lee, Chairul Rijal","When Bajuri (Ricky Harun) gets money from selling his inheritance, the problem starts. He, his family, thugs, and police were trapped in a horrendous comedy action.",93,Bajaj Bajuri the Movie
873,5.8,Bob Brown,"Mark Jaxin, Bob Brown, Francisco Castro","Web loses his brother in an extreme sports accident. When he learns it may have been murder he searches, from America to his ancestral home in China, pursuing answers and vengeance.",85,Cheng shi you xi
874,No tiene datos,Miklos Fonagy,Darko Bedic,No tiene argumento,No tiene datos,"Balcan, be Careful!"
875,5.0,Sohail Khan,A.R. Murugadoss,"Un exoficial de la armada tiene la iniciativa de propagar responsabilidad social entre personas comunes y, al hacerlo, su camino se cruza con el de una familia política muy poderosa.",135,Jai Ho
876,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,90,Fulham FC vs Newcastle United
877,No tiene datos,Gurcharan Virk,Pali Bhupinder Singh,No tiene datos,No tiene datos,Fight back
878,6.2,Kenneth Branagh,Adam Cozad,"Jack Ryan, un joven analista encubierto de la CIA, descubre un complot ruso para derribar la economía estadounidense con un ataque terrorista.",105,Jack Ryan: Operación Sombra
879,No tiene datos,Zeruel,Zeruel,No tiene datos,102,A Strange Day
880,No tiene datos,Zeruel,Zeruel,No tiene datos,102,A Strange Day
881,No tiene datos,CSKA Moscow,No tiene datos,No tiene argumento,92,CSKA Moscow vs Bayern Munich
882,No tiene datos,Carlos Cuesta,Carlos Cuesta,No tiene argumento,No tiene datos,Fiebre
883,6.1,José Padilha,Joshua Zetumer,"En el Detroit de 2028, cuando Alex Murphy, amante esposo, padre y buen policía, es gravemente herido en el cumplimiento del deber, el conglomerado multinacional OmniCorp ve su oportunidad de tener un policía parte hombre y parte robot.",117,RoboCop
884,2.3,Serkant Yasar Kutlubay,Serkant Yasar Kutlubay,"A cult is trying to summon the demon, who was imprisoned in a necklace by Gosha Tamaya, by sacrificing young girls. The police department manages to get a hold of the cult leader, and the commission officer takes the chain back home. Unfortunately, his sister brings the chain along when going on a holiday with her friends, where they set up a camp next to a castle; a ... Leer todo",73,Tamaya Ifrit
885,6.2,Noam Murro,Zack Snyder,"El general griego Temístocles de Atenas lidera la carga naval contra las fuerzas invasoras persas dirigidas por el dios mortal Jerjes y Artemisia, la vengativa comandante de la armada persa.",102,300: El origen de un imperio
886,No tiene datos,Prabhu H. Chouhan,"Vikrant Anand, Ali Khan, Sapna Sappu",No tiene argumento,136,Vijay Tilak
887,6.0,Brett Ratner,Ryan J. Condal,"El semidiós griego Hércules, tras sobrellevar sus doce trabajos, se gana la vida como asesino a sueldo hasta que el rey de Tracia y su hija le piden ayuda para derrotar a un tirano señor de la guerra.",98,Hércules
888,5.3,Ryan Little,Ryan Little,The German war machine is in retreat. Two American M 18 tank destroyers are sent to root out a die hard group of Nazis holed up in the Harz Mountains.,94,Santos y soldados 3
889,2.9,Mohammod Hossain,Chikon AliAlirajBoby,No tiene datos,No tiene datos,I Don't Care
890,4.5,Paul Schrader,Paul Schrader,"Cuando una enfermedad devastadora amenaza con acabar con la carrera de Evan Lake en la CIA, este se rebela para perseguir a un terrorista que lo torturó hace años durante una misión que salió mal.",94,Caza Terrorista
891,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,No tiene datos,Sunderland 3 v 0 Newcastle United
892,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Jitsuroku Tosei-kai shodai machii hisayuki
893,5.8,Jonathan Liebesman,Josh Appelbaum,"Cuando un capo amenaza la ciudad de Nueva York, un grupo de tortugas guerreras mutantes debe salir de las sombras para proteger su hogar.",101,Ninja Turtles
894,5.1,Dusan Milic,Dusan Milic,"Teenage assassin sets out on a long voyage to gun down a witness under protection program, who luxuriates in the artificial worlds of Las Vegas.",99,Travelator
895,No tiene datos,Meto Ege,Meto Ege,"Metin Koc, contract killer from Turkey, travels to Germany on a secret mission. He is supposed to kill the Turkish mafia boss Volkan Celik, but he doesn't succeed, and by chance his missing brother joins them at the same moment",94,Der Auftrag
896,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,No tiene datos,Arsenal FC vs Manchester United
897,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,No tiene datos,Vitesse Arnhem vs AZ Alkmaar
898,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,No tiene datos,Bayern Munich vs Arsenal
899,5.5,Henrik Ruben Genz,Marcus Sakey,"Al descubrir un alijo de dinero en efectivo en el apartamento de su inquilino fallecido, una pareja endeudada coge el dinero y se convierte en el objetivo de un adversario mortal: el ladrón que lo robó.",90,Una decisión peligrosa
900,6.8,Hidemi Noto,Hidemi Noto,"Benimaru, is a Kunoichi, a professional female ninja assassin. Her latest mission is to get close enough to a feudal lord to assassinate him and steal a secret scroll. However, what happens when the hunter becomes the hunted?",No tiene datos,Kunoichi Hunters
901,8.1,Starwarsstudio100,Starwarsstudio100,No tiene datos,58,Lego Gateway to the Land of Weird and Madness
902,5.3,Andrew Lau,Michael Di Jiacomo,Two best friends rise through the ranks of New York's Chinese underworld in the 1980s.,94,Revenge of the Green Dragons
903,5.3,David Hayter,David Hayter,Un niño está tratando de averiguar sobre su historia familiar y se topa con un pueblo de licántropos.,91,Wolves
904,3.6,Shahin Sean Solimon,Shahin Sean Solimon,"When the Sultan's daughter, Princess Parisa is taken by an evil sorcerer, Sinbad is tasked with travelling to a desert of magic and creatures to save her.",89,Simbad: El quinto viaje
905,6.1,Tim Story,Greg Coolidge,"El guardia de seguridad Ben debe demostrar su valor al hermano de su novia, el alto oficial de policía James. Viaja junto a James en una patrulla de 24 horas en Atlanta.",99,Vaya patrulla
906,5.1,Stuart Beattie,Stuart Beattie,La criatura de Frankenstein se encuentra atrapada en una guerra a muerte de siglos de antigüedad entre dos clanes inmortales.,92,"Yo, Frankenstein"
907,5.6,Camille Delamarre,Luc Besson,"Un policía encubierto de Detroit viaja por un peligroso vecindario, con la ayuda de un exconvicto, para derribar a un señor del crimen y frustrar su plan para devastar la ciudad entera.",90,Brick Mansions (La fortaleza)
908,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
909,No tiene datos,Oscar Lopez,Alan CiangherottiAlejandra EspinozaLeonel González,No tiene datos,92,El estudiante 4
910,No tiene datos,Enrique Murillo,"John Solis, Alejandro Tommasi, Roberto Ballesteros",No tiene argumento,92,500 balazos II - El imperio de el Dorado
911,7.7,Phil Lord,Phil Lord,"Un trabajador ordinario de la construcción de LEGO, que se cree que es el profetizado como especial, es reclutado para unirse a una búsqueda para detener a un malvado tirano.",100,La LEGO película
912,No tiene datos,C. Kumaresan,C. Kumaresan,"After failing in his love life, Dev is in a state of despair. In his condition, he often sees an old man who gives him clues about how his future will change. One day, he accidentally meets a boy from a shelter. She realizes there are similarities between the boy and her ex-girlfriend, so she decides to get to know the boy better only to reveal something Dev didn't wa... Leer todo",130,Maindhan
913,3.1,David R. Williams,"Sean-Michael Argo, David R. Williams","Cleric is the journey of a psychic enforcer named Samara, who comes out of a self-imposed retirement as a servant of the Ministry of Control to hunt down the Heretic, a genetically engineered terrorist.",68,Cleric
914,5.1,T.A. Williams,T.A. Williams,"A strike team of mercenaries hunt for a missing naval vessel. Upon finding the ship, they find out that the crew has been infected and are members of the walking dead.",No tiene datos,The Dead Sea
915,6.0,Ridley Scott,Adam Cooper,"El desafiante líder Moisés se levanta contra el faraón egipcio Ramsés II, poniendo a seiscientos mil esclavos en un monumental viaje de escape de Egipto y su aterrador ciclo de plagas mortales.",150,Exodus: Dioses y reyes
916,No tiene datos,Enrique Murillo,Jorge AldamaJuan AlvarezRojo Grau,No tiene datos,90,El regreso del rey
917,No tiene datos,Iván Cuevas,"Alan Ciangherotti, Luis Fernando Peña, Michelle Mayer",No tiene argumento,No tiene datos,La muerte de un escolta
918,No tiene datos,Ashok Ghosh,Sangeeta Prajapati,No tiene argumento,No tiene datos,Nahi Re Chute Taro Saath
919,4.6,Nick Powell,James Dormer,"Un misterioso guerrero se une a la hija e hijo de un emperador chino derrocado para derrotar a su cruel hermano, que los quiere matar.",99,Desterrado
920,4.4,Vicky Jewson,Ben Hervey,"After her family is killed, Mina finds out her real father is a terrorist, and behind the killings. To get revenge, Mina works with British Intelligence to take him down.",109,Born of War
921,No tiene datos,Michael Kenneth Williams,No tiene datos,"Michael K. Williams lends his talents as part of the Black History Month/Multicultural campaign, created to both enhance HBO's outreach into the multicultural market as well as push the library of programming available on HBO GO.",No tiene datos,HBO Go: Call to Action
922,6.4,David Xarach,David Xarach,"Adan & Samuel, twin brothers who dream of success as cinema stunt men, become entangled with mafia after accepting an obscure assignment. Now, they are in for the fight of their lives. And this time, it's real.",72,Juegos de lucha
923,6.0,Damián Leibovich,"Damián Leibovich, Juan Cruz Varela","Pancho (Juan Manuel Rodil) is an independent filmmaker from Buenos Aires which is pushed by his grandfather Faust (Horacio Dener), to go after the loot of Butch Cassidy, who lived in Cholila (Chubut) between 1901 and 1905. Pursued by Commissioner Galvez (Oscar Huberty) for a crime he did't commit, Pancho will intersect with Nancy (Carla Pandolfi) and Anibal (Adrián Ga... Leer todo",102,Forajidos de la Patagonia
924,7.9,Doug Liman,"Christopher Mc, Quarrie","Un soldado que lucha contra extraterrestres puede revivir el mismo día una y otra vez, el día se reinicia cada vez que muere.",113,Al filo del mañana
925,7.0,Adam J. Dunn,Jason M. BergmanBill BoreaAdam J. Dunn,No tiene datos,94,Burial Ground
926,5.6,Ekachai Uekrongtham,Dolph Lundgren,"Después de que su familia es asesinada por un gángster serbio, el detective Nick va a Asia y se une a un detective tailandés para vengarse y destruir una red de tráfico de personas.",96,Skin Trade: Tráfico humano
927,7.3,John Owen,John Owen,A motorcycle taxi driver gets the ride of his life when he plays tour-guide to a beguiling drug smuggler form London working on 'the Goa run'.,112,Peter Gaya Kaam Se
928,7.8,Dean DeBlois,"Dean De, Blois","Cuando Hipo y Desdentao descubren una cueva de hielo que alberga cientos de nuevos dragones salvajes y al misterioso jinete de dragones, los dos amigos se encuentran en el centro de una batalla para proteger la paz.",102,Cómo entrenar a tu dragón 2
929,2.4,Brandon Slagle,Brandon Slagle,A Marine Biologist is assigned to investigate the mysterious deaths of marine life in an inland salt water lake that have been attributed to a creature thought to have been the stuff of legend.,90,Dead Sea
930,3.0,Amir Valinia,George Michael Kostuch,"When her father seemingly goes missing, Laura LeCrois is forced to return home and face a terrifying creature living in the Louisiana wetlands: Alligator X, the ""T-Rex of the ocean!""",90,XTinction: Predator X
931,2.9,J. Neil Schulman,J. Neil Schulman,"Alongside Night is the story of the final economic collapse of the United States as seen through the eyes of 16-year-old Elliot Vreeland, searching for his missing Nobel-laureate-economist father, and the mysterious teenage ""Lorimer"" whom Elliot meets in a black-market underground, whose own father might be the reason Elliot's father is missing.",112,Alongside Night
932,5.6,Giovanni Zelko,Ben Youcef,"A sleeper cell terrorist travels to America and hides in plain sight as an engineering student. As he waits for the rest of his terrorist cell to join him for a deadly mission, he falls in love which jeopardizes his beliefs and the mission",99,The Algerian
933,5.4,Mark Waters,Daniel Waters,"Rose Hathaway es un Dhampir, mitad humano mitad vampiro, guardián de los Moroi, vampiros mortales pacíficos que viven discretamente dentro de nuestro mundo. Su vocación es proteger a los Moroi de los vampiros inmortales y sedientos.",104,Vampire Academy
934,2.5,Joe Black,Christopher Bihrle,"""The Bunker,"" is a fictional war torn valor story of heroism, set in the uncharted lands of ""The Ho Bo Woods"" in southern Vietnam 1965. Following a bogus ghost hunt for a missing special forces unit led by a man they call Ranger. Pvt. Johannes Schenke (Han), an engineer, attempts to save an alleged NVA (North Vietnamese Army) operative, a Vietnamese girl named Kim-Ly,... Leer todo",90,The Bunker
935,4.9,Soi Cheang,Tai-Lee Chan,A monkey born from heavenly stone acquires supernatural powers and must battle the armies of both gods and demons to find his place in the heavens.,119,Viaje al Oeste. Las aventuras del Rey Mono
936,6.5,Cameron McCasland,"Cameron Mc, Casland","Follows a group of five teens heading off to a cabin for a ""romantic"" weekend. They are hunted down by The Lashman for being unruly teens and disturbing his peace.",84,The Lashman
937,8.9,Joel David Santner,"Richard Byrne, Joel David Santner",A former Marine must fight in the underground world of bare knuckle boxing in order to protect his family.,70,Bare Knuckle
938,5.7,Michael A. Migliore,Michael A. Migliore,"Alexis is a boxer, training for the Olympic Trials. As she is leaving the gym she is attacked and infected with a blood disease that makes her need human blood.",112,Alexis
939,3.7,Julian Higgins,Bertie Higgins,"1976 is a dangerous year in the Straits of Yucatan. Jack Hooks, a former cop set up by his corrupt partner is sent to jail for a drug crime he didn't commit. After being yanked out of prison with an early-release deal offered by the DEA, he is sent on a do-or-die mission to bring down the drug trade of his former partner Frank Rossi and his contacts. Hooks has no choi... Leer todo",100,Through the Eye
940,6.9,No tiene datos,No tiene datos,No tiene datos,90,The Dark Forest
941,5.7,David Ayer,Skip Woods,Los miembros de un grupo de élite de la DEA son abatidos uno a uno después de robar en un piso franco de un cártel de la droga.,109,Sabotage
942,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
943,7.3,Brent Triplett,Jon Etheridge,An inept gunslinger with an egotistical talking horse is recruited to save a town besieged by outlaws and evil aliens.,81,Toonstone
944,3.5,Daniel Lusko,Daniel Lusko,An evangelist finds himself framed for murder and on the run after he refuses to back a senator's proposition calling for sweeping religious reform.,91,En busca y captura
945,7.8,Alex Prister,Alex Prister,"It's the year 1935 and Private Detective Dick Polakowski has recently bankrupted Charlie's Casino, the city's headquarters of organized crime. Charlie Rodriguez and the Charlie Brothers ran every facet of the town including having the government officials on their payroll. Their word was law. Dick left the Charlie Brothers with nothing. With crime vanquished, Dick pla... Leer todo",85,Bullseye
946,No tiene datos,James Beatty,"James Beatty, Theresa Schwegel","Two brothers face an incredible adventure off-road across America as they seek to understand each other and connect with their father, on the 'Road Less Traveled.'",105,Road Less Traveled
947,7.7,Nikoloz Khomasuridze,Nikoloz Khomasuridze,A mysterious story of crime that has connections with the sacred past of Sakartvelo.,110,The Forgotten King
948,4.6,Ted Baldwin,"Dewey Allen, Mando Allen, Ted Baldwin","The hero is trying to make right and exit from the crime game. He ends up sinking deeper into the life, and is marked for murder by the boss. When he storms a brothel to rescue a young woman, the darkness and evil of the crime world show their ugliness and everyone's desire to kill for the king of the game.",120,King of the Game
949,6.8,Wes Ball,Noah Oppenheim,"Thomas es depositado en una comunidad de chicos después de que se le borre la memoria, aprendiendo pronto que todos están atrapados en un laberinto que le exigirá unir fuerzas con sus compañeros ""corredores"" para poder escapar.",113,El corredor del laberinto
950,7.2,Angelina Jolie,Joel Coen,"Después de un accidente aéreo casi mortal en la Segunda Guerra Mundial, el olímpico Louis Zamperini pasa 47 días en una balsa con dos compañeros de tripulación antes de ser capturado por la marina japonesa y enviado a un campo de prisioneros de guerra.",137,Invencible (Unbroken)
951,6.6,Neil Burger,Evan Daugherty,"En un mundo dividido por facciones basadas en virtudes, Tris se entera de que es divergente y no encaja. Cuando descubre un complot para destruir a los divergentes, debe descubrir qué hace que los divergentes sean peligrosos.",139,Divergente
952,7.7,Anthony Russo,Christopher Markus,A Steve Rogers le cuesta acostumbrarse al mundo moderno. Forma equipo con la Viuda Negra para luchar contra una nueva amenaza histórica: un asesino conocido como el Soldado de Invierno.,136,Capitán América: El Soldado de Invierno
953,No tiene datos,Susan Kaff,Susan Kaff,"Sebastian King, an average office worker, is suddenly thrust into the steampunk world of Mantecoza where he struggles to learn how to be a Wizard.",No tiene datos,Mantecoza
954,No tiene datos,Amilcar Monterroso,"Louis Barajas, Will Carranza Jr.Desiree Estrada","Fearless is a daring and thought provoking documentary about a group of urban teens from Los Angeles who attempt to do the impossible, make a feature film from home. With no experience and no resources, they quickly run into trouble and must face and overcome the personal, social and economic barriers that rob many Latino youth from achieving their dreams.",54,Fearless: The Documentary
955,4.4,Simon Brand,Jim Wolfe Jr.,"A news crew is taken hostage on an airplane set to take off from the Seychelles by a gang of Somali pirates whose leader is driven by one goal: to be interviewed by a prominent member of the crew, legendary journalist Frank Saltzman.",88,Default
956,5.0,Vincent Lecrocq,François Mequer,"A tortured ex-Negotiator, once pride of the Boston Police Department is taken hostage in his home. A psychological confrontation takes place while the kidnappers demand that he completes a mysterious mission for them.",77,Tension(s)
957,6.6,Marc Webb,Alex Kurtzman,"Cuando Nueva York es asediada por Oscorp, depende de Spider-Man salvar la ciudad que juró proteger, así como a sus seres queridos.",142,The Amazing Spider-Man 2: El poder de Electro
958,5.6,Mark Steven Grove,"Mark Steven Grove, James Lew, Jon Firestone","In 15th century Japan, Asura is given a magical sword by a half human/half crow creature known as a Tengu. This sword bestowed the gift of immortality, but it also came with a price. Asura was now honor bound to become a protector of our world, guarding it against the forces of darkness. Throughout time Asura has fulfilled his duty without question, but now a new thre... Leer todo",No tiene datos,Legacy of the Tengu
959,7.9,Bryan Singer,Simon Kinberg,Los X-Men envían a Lobezno al pasado en un esfuerzo desesperado por cambiar la historia y prevenir un evento que será la perdición tanto para los humanos como para los mutantes.,132,X-Men: Días del futuro pasado
960,3.0,Marina Kunarova,Marina Kunarova,"Timur, a policeman whose career is on the rise, is forced to break the law in order to save his fiancée, Keira. In so doing, he also uncovers the conspiracy of a global corporation trying to gain control of people's minds and change the course of history...",120,Hunting the Phantom
961,3.5,Eitan Reuven,Shlomi Aviner,"In a post-apocalyptic future, a biological warfare program gone wrong leaves only four survivors defending themselves from ""the infected"" - mindless killers. As they struggle to survive and make sense of what is happening, they find another survivor, intent on revealing the truth.",99,Another World
962,5.5,Paul W.S. Anderson,Janet Scott Batchler,"Un gladiador convertido en esclavo se encuentra en una carrera contra el tiempo para salvar a su verdadero amor, que ha sido prometida a un senador romano corrupto. Mientras el Vesubio entra en erupción, debe luchar para salvar a su amada.",105,Pompeya
963,6.4,Luke Greenfield,Luke Greenfield,"Dos colegas se disfrazan de policías para una fiesta de disfraces, pero acaban envueltos en una auténtica red de pandilleros y peligrosos policías.",104,Vamos de polis
964,6.3,Álex Pina,Iván Escobar,"Slastan, un hombre de Karadjistán, está dispuesto a inmolarse a bordo de un avión rumbo Moscú-Madrid, pero su plan se complica cuando una tormenta de nieve retrasa su vuelo.",94,Kamikaze
965,6.0,Sidharth Sharma,Andy Conway,"When their best friend is the victim of a racist murder, Alison and Arjun, who obsessively films everything, plot their revenge on Gordon, of the university's controversial 'English Society'.",No tiene datos,Arjun & Alison
966,4.3,Tom Green,Jay Basu,El reinado de los monstruos continúa extendiéndose por toda la Tierra.,119,Monsters: El continente oscuro
967,7.1,William L. Cochran,William L. Cochran,"Englewood examina las vidas de tres jóvenes que viven en Englewood Chicago, unidos por el deseo de sobrevivir en el último año, pero divididos por sus formas de vida.",92,Englewood: The Growing Pains in Chicago
968,5.1,Joe Lynch,Yale Hannon,"Everly debe enfrentarse, encerrada en su apartamento, a una serie de asesinos enviados por su exnovio, un peligroso jefe de la mafia.",92,Everly
969,4.1,Mario Van Peebles,Adam Prince,"El deshonrado piloto de combate Top Gun, Butch Masters, lidera un escuadrón para recuperar Armas de Destrucción Masiva. Debe navegar por una amistad rota, un triángulo amoroso y surcar los cielos para reclamar su honor militar y personal.",100,Red Sky
970,6.6,Francis Lawrence,Peter Craig,"Katniss Everdeen se encuentra en el distrito 13 tras destrozar los juegos para siempre. Bajo el liderazgo de la presidenta Coin y el consejo de sus amigos, Katniss despliega sus alas mientras lucha por salvar a Peeta y a la nación.",123,Los juegos del hambre: Sinsajo - Parte 1
