,0,1,2,3,4,5
239,No tiene datos,René Cardona III,Orlando R. MendozaCarlos Valdemar,No tiene datos,No tiene datos,La dama de rojo
240,7.4,Thomas Jane,"Aaron Hoffman, Scott Lobdell, Alex Ogle","Jonni Nitro is a professional assassin, government agent and also a girl.",No tiene datos,Jonni Nitro
241,7.4,Ike Jarlego Jr.,"Bien Ojeda, Robin Padilla, Paul Daza","Abet Razalo and Ana Maria Gomez were childhood sweethearts. They find each other again, only this time they have to deal with each other on a professional level - Abet is now Anas bodyguard, and he is tasked to watch over her, now a phenomenally successful singer-actress because she is threatened by an obsessed fan. Abet also learns of Anas engagement to Vince Madriga... Leer todo",98,Eto na naman ako
242,4.5,Ashok Honda,"Naeem-Ejaz, Santosh Saroj","An overprotective brother, who wants to keep his five sisters safe from the cruel world, faces antagonism from them after they turn against him.",141,Krodh
243,8.0,Basil Schlegel,Basil Schlegel,No tiene datos,94,Night All Day
244,No tiene datos,Seung-ho Ahn,Jae-ho Park,No tiene datos,95,Heukwoo
245,4.7,Steven Esteb,Steven Esteb,"Showing the life(dramatization) of the hot boys or cash money millionaires and how it goes down in the magnolia,dirty cops,drug life and shoot outs with a twist of reality",54,Baller Blockin'
246,6.7,Denice Shakarian Halicki,No tiene datos,No tiene datos,No tiene datos,Gone in 60 Seconds: The Ride
247,4.4,Rajesh Ram Singh,"Ikram Akhtar, Jalees Sherwani","Growing up in Mumbai, Surya is in awe of a powerful local gangster and helps out his gang. Soon, he enters into a life of crime where there is no turning back.",156,Baaghi
248,5.5,Siu-Tung Ching,Yiu Fai Lo,"Jersy, a self proclaimed King of Gamblers hears the story about his idol, Cool, he hopes to find him. His girlfriend decides that they should go to Tokyo. They goes to a Chinese restaurant, where the owner turns out to be Cool.",104,Chung wah dou hap
249,6.6,Dede Yusuf,AdipuraAdjie PangestuNathalie Widyanti,No tiene datos,95,Reinkarnasi
250,5.1,Alejandro Todd,"Elart Coello, Hugo del Valle",No tiene argumento,90,Cuenta saldada
251,No tiene datos,Jorge Ortín,Armando Ríos,"Jesus is humiliated when his fiance is abducted by thugs on the verge of their wedding. He passes this resentment on to his children, and they plot a murder as revenge.",90,Semilla de odio
252,7.8,Paul T. Scheuring,"Ray Hale, Paul T. Scheuring","An unemployed loser named Booker has a chance meeting with Jewels, who is on the run with $36,000 she stole from her boyfriend, Blackie, who she double-crossed in Mexico and ends up using Booker's apartment as a hideout.",83,36K
253,No tiene datos,Leopoldo Laborde,"Antonio Tostado, Jorge Luke, Martha Acuña",No tiene argumento,90,Recompensa
254,6.5,Toto Natividad,Willy Laconsay,"Lt. Ariel Vergara one of the police officials who handles the Anti-Narcotics Command goes undercover and pretends as an inmate named Turo to befriend a significant illegal Chinese Triad member, Kai. He soon earns the trust of Kai, who hires him as his personal bodyguard. Turo takes advantage to observe the syndicate's secret ritual, people, operations, and connections... Leer todo",97,Ex-Con
255,5.8,Baldo Marro,Joven Tan,No tiene datos,No tiene datos,Baliktaran
256,7.1,Al Tantay,"Al Tantay, Rolf Mahilom, Bayani Agbayani",Fugitives Juan and Ted have tried to mend their ways after they bolted jail to escape execution from the hands of Hepe and Langku.They found work as school bus driver and conductor. They developed special bond with their bus riders who have problems of their own.One day they went out of town to ease their worries. But the parents of the children panicked and called up... Leer todo,118,Juan & Ted: Wanted
257,No tiene datos,Felix E. Dalay,Felix E. DalaySenen DimaguilaWilly Laconsay,No tiene datos,110,Sagot kita... mula ulo hanggang paa
258,No tiene datos,José Luis Vera,Ignacio Rinza,No tiene argumento,90,La texana maldita
259,7.7,Boots Plata,"Fernando Poe Jr.Pablo S. Gomez, Manny R. Buising","The story of two people leading two different lives. Ramon (FPJ) is a delivery truck driver while Amor (Ara Mina) own a neighborhood luncheonette. He is looking for the perfect partner. Her seven goon-like brothers are guarding her. When they meet, it's love at first sight.",105,Ayos na... ang kasunod
260,4.5,Shun-Chuen Law,Law Au,"Samantha travels to Thailand to deliver a top secret microchip before it falls into the hands of a ruthless Thai general. She falls in love with Ken, the person carrying the chip, and must now ensure that Ken leave Thailand safely.",81,Pau lui: Duet min ji lui
261,7.1,Fernando Poe Jr.,"Fernando Poe Jr.Pablo S. Gomez, Manny R. Buising","Military neurosurgeon Jaime de Guzman survives a massacre that killed his wife and daughter. He hunts down all perpetrators and is able to kill them--except the boss. From returning to a normal life to the death of a girl on whom he performed a brain operation, he hides his guilt to his new life.",115,Ang dalubhasa
262,5.2,Tata Esteban,Henry Nadong,No tiene argumento,102,Fidel Jimenez: Magkakasubukan tayo
263,No tiene datos,Toto Natividad,Elmer JamiasWilly Laconsay,No tiene datos,100,Col. Elmer Jamias: Barako ng Maynila
264,No tiene datos,Pong Mercado,Glenn Marcelo,No tiene datos,95,Garapal
265,7.8,William Mayo,"Wilmer P. Cruz, William Mayo","Isabel (Isabel Granada) is destined to give birth to Lucifer's child so to prevent this, her guardian angel Gabriel (Jeric Raval) will watch over her safety.",105,Anghel dela guardia
266,No tiene datos,Lito Mena,Roi VinzonRoldan AquinoRez Cortez,No tiene datos,115,Antonio Cuervo - Police: Walang pinipili ang batas
267,No tiene datos,Harry James,"Trovador Ramos Jr.Lito Lapid, John Regala",No tiene argumento,100,Eskort
268,8.1,Uro Q. Dela Cruz,Uro Q. Dela Cruz,No tiene datos,108,Katayan
269,No tiene datos,Baldo Marro,Manny R. BuisingBaldo Marro,No tiene datos,95,Makamandag na bala
270,6.5,Joyce Bernal,"Dindo Perez, Debbie Cimafranca, Mari Mariano","For years, mob boss Don Julio (Efren Reyes Jr.) has been the target of police investigation led by honest cop Col. Alano (Gammy Viray). A large number of police deep penetration agents (DPA's) have been placed into Don Julio's organization, but somehow, Don Julio manages to find and kill them. Except for one. With the suspicion that an insider from their ranks have be... Leer todo",106,Tunay na tunay: Gets mo? Gets ko!
271,7.4,Jose 'Kaka' Balagtas,"Joko Diaz, Patricia Javier, Raymond Bagatsing","Joko Diaz is modern Robin Hood whose goal is to enlighten the place where he grew up, Tondo.",91,Sugo ng Tondo
272,6.8,Uro Q. Dela Cruz,Jun Lana,No tiene argumento,102,Most Wanted
273,No tiene datos,Jun Aristorenas,"Jun Aristorenas, Humilde 'Meek' Roxas","Their personalities are as opposite as the two poles, and the worlds they respectively belong to are perpetually at odds. Gener (Eddie Garcia) is an accomplished policeman whose track record in solving crime is countless while in contrast, Mando (Willie Revillame) is a cunning con artist with a knack for donning disguises. When Gener is assigned to track down Mando, t... Leer todo",104,Matalino man ang matsing naiisahan din!
274,7.0,Danilo Cabreira,"Dwight Gaston, Henry Nadong, Genaro 'Nerdie' Cruz",No tiene argumento,115,Minsan ko lang sasabihin
275,No tiene datos,Augusto Salvador,Humilde 'Meek' Roxas,No tiene argumento,No tiene datos,"Pag oras mo, oras mo na"
276,No tiene datos,Arturo Martínez hijo,Oswaldo Vizcarra,No tiene argumento,No tiene datos,Entre las patas de los caballos
277,No tiene datos,Roland Ledesma,"Jojo Lapus, Roland Ledesma",No tiene argumento,105,Ipinanganak na ang taong papatay sa iyo
278,4.8,Toto Natividad,"Raymond Burgos, Willy Laconsay",No tiene argumento,100,Ping Lacson: Super Cop
279,6.3,Chito S. Roño,"Chito S. Roño, Roy Iglesias","A bunch of high school chums get themselves deep into the ghost-hunting thing. They met the supernatural, the Ulanaya, a spirit that takes many forms. Malevolent but only after going through years of exposure to the evils perpetrated by humans. This is what the Ulanaya acquires after absorbing all the negative thoughts, acts and deeds of humans it has come across with... Leer todo",101,Spirit Warriors
280,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
281,No tiene datos,Roland Ledesma,Fred Joson,No tiene datos,95,Tumbador
282,6.9,Toto Natividad,"Toto Natividad, Willy Laconsay",No tiene argumento,105,Palaban
283,No tiene datos,Baldo Marro,Efren Reyes Jr.,No tiene argumento,No tiene datos,Pasasabugin ko ang mundo mo
284,7.4,Erik Matti,"Dwight Gaston, Francisco V. Coching, Federico Javinal",No tiene argumento,130,"Pedro Penduko, Episode II: The Return of the Comeback"
285,6.8,Chris Huang,Chris Huang,Puppet martial arts masters fight to prevent demons from controlling the sacred stone.,90,Sheng shi chuan shuo
286,No tiene datos,Neal 'Buboy' Tan,Purita CabauatanNeal 'Buboy' Tan,No tiene datos,105,Waray
287,5.7,Rico Maria Ilarde,"Andrew Paredes, Rico Maria Ilarde","Mark is a college student with hidden ambitions of being a horror novelist. In his quest to write a story that will showcase his talents, a true horror invades his private life in the form of a beautiful, goddess-like woman who mysteriously emerges from inside a giant fruit. Little does he know that what appears to be a fantasy come true is actually a nightmare that's... Leer todo",105,Ang babaeng putik
288,No tiene datos,Arturo Martínez hijo,Rodolfo de AndaJorge VargasFernando Casanova,No tiene datos,90,Tequila y mezcal
289,4.3,Kanti Shah,"Ishrat Ali, Dharmendra, Shakti Kapoor","Shankar (Dharmendra) is an executioner at a local police station. He lost respect for his job, as he was forced to execute an innocent man, who was framed by the Underworld for committing the murder of a Police Commissioner. He quit his job and was unable to find jobs at other places, as the employers were concerned about their own safety. In a desperate need for mone... Leer todo",No tiene datos,Jallad No. 1
290,No tiene datos,Charles Bouchery,No tiene datos,No tiene datos,No tiene datos,Fils de personne
291,No tiene datos,René Cardona III,Patricia ÁlvarezAlberto EstrellaGerardo Albarrán,No tiene datos,90,¡Alerta!... La justicia de Rojo
292,No tiene datos,Charles Bouchery,Charles Bouchery,No tiene datos,No tiene datos,Paris boum boum
293,5.0,Danny Buonsanto,"Danny Buonsanto, Issac Caad","Framed by the FBI and distraught by his girlfriend's murder, Marcus West has come home to rest and see old friends, but there is no rest for the weary. A final job passing phony stocks must be carried out, or he must pay with his life.",87,The Drop
294,4.8,Gilberto de Anda,"Alonso O. Lara, Gilberto de Anda",No tiene argumento,90,Bandolero
295,8.0,Eric Thornett,Eric Thornett,No tiene datos,86,23 Hours
296,No tiene datos,Román Hernández,Armando Ríos,No tiene argumento,90,Maten a la hiena
297,No tiene datos,Guillermo Quintanilla,No tiene datos,No tiene argumento,90,La perra anda suelta
298,No tiene datos,Guy Concepcion,Guy Concepcion,No tiene datos,100,The Dominant Eye
299,No tiene datos,Roberto Flores,"Alberto Estrella, Salvador Pineda, Vicky Palacios",No tiene argumento,90,Tres reos
300,No tiene datos,Marco Lutz,Chandro CapinDani CostandachéSteve Gruber,No tiene datos,45,Moment's Notice
301,5.4,Paul Pissanos,Paul Pissanos,"Retelling one of the most famous Greek myths, Orpheus and Eurydice is considered the ultimate tragic love story. Orpheus, believed to be the son of Apollo, fell in love with beautiful Eurydice. However, their love was not meant to last.",124,Orpheus & Eurydice
302,No tiene datos,Lito Lapid,No tiene datos,No tiene datos,No tiene datos,Patigasan
303,No tiene datos,Armando De Guzman Jr.,Jestoni AlarconPalitoRedford White,No tiene datos,No tiene datos,Kahit pito ang buhay mo
304,No tiene datos,Jorge Carlos Cortazar,Jorge Carlos Cortazar,No tiene datos,83,Mitades
305,No tiene datos,Arturo Velazco,Armando Ríos,No tiene argumento,90,Barrio sin ley
306,No tiene datos,Christian González,Gerardo AlbarránLuis GaticaSocorro Miranda,No tiene datos,85,Horas contadas
307,8.7,Hernando Name,Manolo Cárdenas,No tiene argumento,85,Cazador de serpientes
308,7.0,Jose Padilla Perez,"Damián Delgado, Roberto Sosa, Luis Felipe Tovar",No tiene argumento,90,Barrio 13 al desnudo
309,No tiene datos,Christian González,"Elart Coello, Christian González, Mario Ramirez Reyes",No tiene argumento,90,Maten al cazador
310,No tiene datos,Toño Chavez,"Vanessa del Rocío, Aleyda Gallardo, Eleazar Garcia Jr.",No tiene argumento,90,El gallo de guerrero
311,4.3,Bosco Lam,"Wing-Yiu Cheung, Lung Ku, Bosco Lam",The story about a young man whose drinking habit causes disaster for his family and himself.,84,Xiao Li fei dao zi Fei dao wai chuan
312,No tiene datos,Jorge Araujo,"Braylon Brock, Andy Choi, Elisabeth Cordova",No tiene argumento,90,Infierno en la sierra
313,No tiene datos,Juan Carlos Martin,Josué Guadalupe,No tiene argumento,90,La ley de guerrero
314,No tiene datos,Marcos Almada,"Mario Almada, Héctor Reynoso, Luis Reynoso",No tiene argumento,90,Ley fuga
315,No tiene datos,Aurora Martínez,Agustín BernalEleazar Garcia Jr.Vicky Palacios,No tiene datos,90,Cholos empericados
316,No tiene datos,Aurora Martínez,Jacaranda AlfaroMario AlmadaAgustín Bernal,No tiene datos,90,El regreso de Camelia la Chicana
317,No tiene datos,José Medina,Silvia Becerril,No tiene datos,90,Catarino y los rurales
318,No tiene datos,Manuel Ramirez,Silvia Becerril,No tiene argumento,90,El carretonero
319,No tiene datos,Lourdes Álvarez,Manolo Cárdenas,No tiene datos,90,Caceria del chivo
320,No tiene datos,Roberto Ballesteros,No tiene datos,No tiene argumento,90,80 kilos suicidas
321,No tiene datos,William Mayo,Glenn MarceloWilliam Mayo,No tiene datos,No tiene datos,Sagot ko ang buhay mo
322,No tiene datos,Joey Del Rosario,Phillip SalvadorEdu ManzanoIna Raymundo,No tiene datos,No tiene datos,Huwag mo akong subukan
323,6.8,Kon Ichikawa,"Kon Ichikawa, Hiroshi Kurogane, Mamoru Sasaki","Produced for Fuji TV in 2000, the film reinterprets the story of a special samurai force - the Shinsengumi - at the end of the Edo period.",86,Shinsengumi
324,5.5,Aman Chang,Ting Chau,No tiene argumento,93,Biu che ji che san chuen suet
325,No tiene datos,Joe Mari Avellana,Jorge EstreganEdu ManzanoRio Locsin,No tiene datos,No tiene datos,Emilio Aguinaldo
326,4.4,Imran Khalid,"Kasam Ali, Mithun Chakraborty, Gajendra Chauhan","A Journalist is shot to death at the doorstep of Shanti, also a Journalist, who swears that she will bring the culprit, Vishtar Nath, to justice. She goes to file a report at the local Police Station and her report is taken by Inspector Raman Khatri, thereafter her house is searched, drugs are found, and she is arrested, but later released after an honest Police Inspe... Leer todo",128,Aaj Ka Ravan
327,No tiene datos,Tony San Agustin,Rodolfo Fuentes,No tiene datos,No tiene datos,Kahit demonyo itutumba ko
328,No tiene datos,Christian González,"Manolo Cárdenas, Rafael Goyri",No tiene argumento,85,El jueves no matamos
329,No tiene datos,José Luis Vera,Fernando Ruiz Torres,No tiene datos,90,Tierra de escorpiones
330,5.3,Mike Aransky,Thomas Edward Seymour,Jack loses gun. Jack tries to find gun. Jack fights army of sideshow gimps in a haunted mansion. Jack finds gun.,80,Thrill Kill Jack in Hale Manor
331,5.8,T.L.V. Prasad,T.L.V. Prasad,"Kabira helps Ayesha in saving her garage from local goons. However, he hides the fact that he was an honest inspector sometime ago. Ayesha decides to find out the reason for his transformation.",120,Sultaan
332,No tiene datos,Amado Portillo,"Irene Arcila, Leonardo Daniel, Rafael Del Toro",No tiene argumento,90,La ley del gris
333,5.2,R. Pandiaraajan,"Prabhu Deva, Aachi Manorama, Meena","Prabhu, a toy shop owner, falls in love with Meena and gets married to her. Meena's friend sets out to prove that Prabhu revels in debauchery and is not the man he pretends to be.",No tiene datos,Doubles
334,6.6,Stefano Calvagna,Stefano Calvagna,No tiene argumento,84,Senza paura
335,1.9,Demetri Estdelacropolis,Marion Morrison,No tiene datos,90,Shirley Pimple in the John Wayne Temple of Doom
336,5.7,Kanti Shah,Bashir Babar,"Durga lives a poor lifestyle in Rajapur along with her brother, Kishan. She is of marriageable age and Kishan arranges her marriage with her childhood sweetheart, Shankar Singh and goes to the Singh residence to confirm this. After this confirmation while returning home he is shot dead by a bandit Gadar Singh. Before this news reaches Durga, she is gang-raped by four ... Leer todo",No tiene datos,Meri Jung Ka Elaan
337,4.5,Gopal B.,"Satyanand, Paruchuri Venkateswara Rao, Gopalakrishna Paruchuri",Vamsee(Mahesh babu) a fashion designer who got fell in love with Shilpaa(Namratha) a fashion college student when they went for a fashion contest in Australia.After the contest they came back to India and decides to get married but a goon called Arjun(Krishna) gets his girl and kidnaps her.Rest forms the story that how he gets his girl from that goon and also reveals ... Leer todo,145,Vamsee
338,7.4,S. Narayan,Vijaya Sasanur,No tiene argumento,164,Shabdavedi
339,4.3,Imran Khalid,"Mashail Khan Agnihotri, Yusuf Bawa, Mithun Chakraborty",Billa No 786 is the story of Shankar who had promised his dying mother that he would marry her friends daughter Pinky and thus fulfill her dream. After his mother's death along with sister (Kavita) and his dear monkey he went to look for his mother's sister to Rampur. there he meets Siddhu (Siddharth Dhawan). Siddhu takes Shankar to Flora Aunty's (Zubeida) locality to... Leer todo,140,Billa No. 786
340,3.7,Bobby Raj,Shyam Goel,"Sree Nath falls in love with a poor woman and both get intimate, resulting in her getting pregnant. When the time comes for Sree to marry her, he renounces her and instead marries the daughter of wealthy Mr. Saxena. She gives birth to a boy, Vikram, and shortly thereafter passes away. Sree's step-brothers, Badri and Kedar, move in with Sree, and soon his health starts... Leer todo",135,Shikaar
341,No tiene datos,Guillermo Jaime Alarid,"Ernesto Gómez Cruz, Luis Reynoso, Manuel Ojeda",No tiene argumento,90,13 Días antes de vivir
342,No tiene datos,Amado Portillo,"Arsenio Campos, Leonardo Daniel, Harry Geithner",No tiene argumento,90,Los muertos no hablan
343,2.6,Dilip Gulati,"Dharmendra, Kalyani Thakkar, Durgesh Nandini","Sitaram Bhardwaj lives in a village in Central India with his daughter, Geeta, who studies in a city. He is asked to contest the state elections against Dhurjan Singh, which he reluctantly accepts. Geeta returns home to assist her father. When Dhurjan finds out about Sitaram contesting this election, he is enraged, he asks Shakuni, his brother-in-law, to convince Sita... Leer todo",108,The Revenge: Geeta Mera Naam
344,No tiene datos,José Luis Vera,Carlos Valdemar,No tiene argumento,90,Patrón de patrones
345,6.1,Kazuki Ômori,"Izuru Narushima, C.W. Nicole, Kazuki Ômori","A boy has a powerful gift, a war hungery government comes to use him to create a weapon. He learns the origins of his power and units a people to over throw the evil government.",97,Kaze wo mita shônen
346,No tiene datos,Enrique Murillo,Enrique Murillo,No tiene datos,85,Las plebes de Sinaloa
347,7.3,Ryan E. Heppe,Ryan E. Heppe,No tiene datos,60,Gomer and Ed Lost in Space
348,6.6,Junji Shimizu,"Eiichirô Oda, Michiru Shimada","Había una vez un pirata conocido como el Gran Pirata de Oro Woonan, que obtuvo casi 1/3 del oro del mundo. Con los años se esparció la leyenda de que desapareció con su oro en una isla remota, una isla que los piratas continúan buscando.",51,One Piece: La película
349,4.6,Kant Leung,Yuji Yang,"Treasures from the Ching Dynasty's Yuan Ming Gardens are sought by an art dealer, the Chinese authorities, a mobster, and undercover government agents.",91,Nan guo feng yun
350,6.2,Mahir Akyol,Mahir Akyol,No tiene datos,90,Ölüm Pesimizde
351,4.1,Yiu-Kuen Ng,"Stephen Au, Lai-Yee Chiu, Si-Man Hui",No tiene argumento,88,Ngo joi gam yuk dik yat ji
352,5.0,Siu-Hung Chung,"Simon Lui, Ho-Cheung Pang",No tiene argumento,70,Ying: Saat ji fat
353,3.2,Evgeniy Mitrofanov,"Alexey Diakov, Konstantin Kotlyarov, Renata Litvinova",No tiene argumento,70,Pravo na vybor
354,No tiene datos,Xin Zhang,Hua Bai,"That year, Tong Ge, who had been out of the apricot for many years, suddenly returned to his hometown of Daixi, and took more than a hundred Hakka children out of the mountain to participate in the Northern Expeditionary Army. Six years later, Tonglu carried a six-year-old daughter and a sweet potato. Along the road that Tongge had traveled, the mountain went through ... Leer todo",No tiene datos,Ying Xiong Wu Yu
355,7.0,Naganna,Bharathi,"Soorappa (Vishnuvardhan), a kind-hearted villager gets accused of harassing a woman while saving her from a snake. Due to these misunderstandings, the peace and harmony between the two villages lead to enmity.",158,Soorappa
356,4.2,Yoshinori Sugano,Takehiko HataMichiru Shimada,No tiene datos,91,Umi no ourora
357,No tiene datos,Stefan Peczelt,"Stefan Peczelt, Elmar Weihsmann","Gangster boss Rio Rios thrives on the lucrative kidnapping business. When a cash courier disappears, he sends two hired killers to search for the money. Nobody comes out alive here. (Press kit)",133,Kugel ins Genick
358,No tiene datos,Hung-Wah Leung,Hung-Wah Leung,"An eclectic cast populates Return to Dark, a stylish noir thriller from director Tony Leung Siu Hung. When security guard Brick (Ken Wong) gets in trouble with loan sharks, he enlists a ragtag bunch for a daring heist. Besides Brick, there's slacker delivery guy Michael Tse, obnoxious toy salesman Anthony Wong, and depressed police officer Eric Moo. The plan is to inv... Leer todo",84,Gai zheng gui xie
359,6.6,Saabir,"Anmol, Dharmendra, Johny Fever","Jhansi-based Reshma Singh lives a middle-class lifestyle in India with her widowed mom, Sharda, and two brothers, Rajesh and Amar, who is a Police Inspector. She travels to Rudrapur to work as a teacher and upon arrival finds out that the town is run by a cruel Thakur Gajraj Singh and his associates Goverdhan Lala, Damodar, and Sher Singh. She gets into a tiff with th... Leer todo",90,Kaali Ki Saugandh
360,4.8,Dimitri Meletis,Dimitri Meletis,No tiene argumento,91,I epohi ton asevon
361,7.4,Kazi Hayat,Monwar Hossain DipjolShakil KhanManna,No tiene datos,136,Kosto
362,7.0,Suresh Krishna,"Mohan Babu, Brahmanandam, Priya Gill",A pious man who wants to build a temple on his property resists the efforts of a wealthy but unscrupulous landowner to acquire the land.,164,Rayalaseema Ramanna Chowdary
363,6.6,Pratap Barot,Ishrat AliVikas AnandRaj Babbar,No tiene datos,No tiene datos,Aaj Ka Nanha Farishta
364,6.3,Vijay Reddy,"Mithun Chakraborty, Zeenat Ibrahim, Kamal Sadanah","Vijay lives a poor lifestyle in India along with his widowed mom and brother, Raja. When their mom become seriously ill, they do not have money to pay for her medicines, Raja steals some money much to the chagrin of Vijay, who beats him and asks him to leave, but he is unable to save his mother. He decides to return the stolen money but finds the recipient, also named... Leer todo",No tiene datos,Kaali Topi Lal Rumaal
365,7.2,Abu Sayeed Khan,Abu Sayeed Khan,"Two young hearts fall in love with each other, but the rivalry between their families may refrain them from ever getting together.",155,Dujon Dujonar
366,No tiene datos,Christoph Daum,"Michael Ballack, Stefan Beinlich, Ulf Kirsten",No tiene argumento,90,Bayer 04 Leverkusen vs Eintracht Frankfurt
367,4.1,Anil Dhanda,Ram DayalKarunesh Thakur,No tiene datos,113,Dalaal No.1
368,No tiene datos,Lik-Hang Wong,"Irene Wan, Mark Cheng, Collin Chou",No tiene argumento,No tiene datos,Foh lung lui
369,No tiene datos,Bapu,Bapu,No tiene argumento,No tiene datos,Aakhir Kaun Thi Woh?
370,5.6,Jyoti Prakash,Bijaya MishraBraja PradhanJyoti Prakash,No tiene datos,No tiene datos,Babu Parsuram
371,4.3,Raj Kapoor,"Raqueeb Alam, Mohan Nair","After the passing away of their widower freedom fighter father, Raghu looks after the financial affairs of a hoodlum and extortionist, Sopraj. Raghu's brother, Vishwa, also works for Sopraj by fixing matches, as well as participates in daredevil stunts and boxing bouts. Both brothers will soon be thrown into conflict with each other after Vishwa agrees to testify agai... Leer todo",145,Sudhandhiram
372,5.8,Shivakumar,Shivakumar,"Krishna Swami rises from selling tea to owning a spacious bungalow, illicit liquor dens, and goon-like activity. He gets married to Babita, but hides his real life from her. After giving birth to Amrita, she does find out and separates from him. Krishna wants to be reunited with his now school-going daughter and must undergo several life changes, including making peac... Leer todo",137,Ayudha Pooja
373,No tiene datos,Chandra Mohan Nillay,"G.S. Shindhra, T.P. Singh","Obeying his widow's mother's wishes Punjab-based Dharam Singh gets himself engaged to Nimmo, and re-locates to London. He gets employed but circumstances compel him to get married to Kamal, who passes away shortly after birth to Dolly. Unable to return, he brings up Dolly on his own. Years later Dolly has grown up, is insolent and determined to live life her own way, ... Leer todo",No tiene datos,Dard Pardesaan De
374,6.9,Veera Shankar,"Vakkantham Vamsi, Veera Shankar, Krishna Murali Posani",No tiene argumento,No tiene datos,Prema Kosam
375,3.2,Sai Balaji,BrahmanandamRaasiSrihari,No tiene datos,No tiene datos,Sivaji
376,6.3,Nimmala Shankar,"Nimmala Shankar, Paruchuri Venkateswara Rao, Gopalakrishna Paruchuri",Abhiram is a fun loving guy staying with his parents in London. 8 people won the contest of an opportunity to tour Europe. Uma is one of them. Abhiram likes Uma and acts as a tour companion for them during their stay in Europe.,151,Jayam Manadera
377,4.9,Puri Jagannadh,"Ramana Chintapally, Puri Jagannadh",No tiene argumento,No tiene datos,Baachi
378,No tiene datos,Tony Liu,Siu-Man Wong,No tiene argumento,89,Nu nan jue
379,No tiene datos,Yi-Teng Chang,Pei-Hsi Kao,No tiene argumento,No tiene datos,Yi bu yi di xue
380,6.3,Bowie Lau,"Cary Cheng, Kim-Fung Cheng",No tiene argumento,91,Goo yung bing
381,No tiene datos,Drew Stone,Evan Stone,"A first hand look to see what Street Bike Gangs are like in the streets of NYC. Guns, cops and crashes are just the beginning.",90,12 O'clock
382,No tiene datos,Baldo Marro,Baldo Marro,No tiene datos,105,Akin ang labang ito
383,No tiene datos,Deepak Anand,"Aditya Pancholi, Farha Naaz, Bunty Anand",No tiene argumento,130,Bhai No 1
384,4.2,Kishan Shah,"Birbal, Hemant Birje, Pinky Chinoy","Dhaddar Singh is a nasty dacoit and has been terrorizing a remote village and its people for a long time. No one dares to testify against him when the cops come to question, as all fear his wrath. On the other hand Bajrang is a compassionate and kindhearted dacoit who helps the people of the village. Dhaddar Singh and Bajrang are at loggerheads with their beliefs. Baj... Leer todo",No tiene datos,Aakhri Dacait
385,No tiene datos,Dilip Gulati,DharmendraShakti KapoorRaza Murad,No tiene datos,No tiene datos,Saugandh
386,No tiene datos,K.B. Tilak,Hemant BirjeDharmendraRaza Murad,No tiene datos,No tiene datos,Patthar Aur Payal
387,5.0,Vijay Reddy,"Govardhan Asrani, Mithun Chakraborty, Pinky Chinoy","Arjun, a devoted son and brother, loves his mother and three sisters dearly. He sacrifices his love and happiness to safeguard his family against all odds.",140,Agniputra
388,4.6,Manish Khandewal,Miraq Mirza,No tiene argumento,No tiene datos,Justice Chowdhary
389,No tiene datos,Prakash Kapoor,Mithun ChakrabortyMohan JoshiJaved Khan,No tiene datos,No tiene datos,Babu Badshah
390,4.6,Jagdish A. Sharma,Miraq Mirza,After a Cop tries to change the rules in a village he gets killed by the village goons. His spirit then starts to haunt them. He also helps his fellow cop to fight against his killers.,135,Jwalamukhi
391,4.3,T.L.V. Prasad,"Mithun Chakraborty, Raza Murad, Kanwarjeet Paintal",No tiene argumento,No tiene datos,Qurbaniyaan
392,5.6,Imran Khalid,Manek BediLaxmikant BerdeMithun Chakraborty,No tiene datos,No tiene datos,Sabse Bada Be-Imaan
393,No tiene datos,John Cheung,"John Cheung, Kwong-Tung Hui",No tiene argumento,No tiene datos,Qian long duo bao
394,No tiene datos,Shûji Kawata,No tiene datos,No tiene datos,No tiene datos,Nante yononakada.
395,No tiene datos,Satoshi Nakajima,No tiene datos,No tiene datos,54,Maguna
396,No tiene datos,Stephan Yip,"Ming-Ho Yip, Stephan Yip","Jiang Jie is a senior captain of the Flying Tigers, a special police force; for an action gone bad die of his colleagues and he was forced to leave the police force. One day, a rich woman, but Tianna gives him a position with a premium of $ 3.5 million hoping he can rescue his father, who was kidnapped in Shenzhen. Jiang Jie after several refusals, finally accepts the... Leer todo",87,Liu mang te jing
397,No tiene datos,Shaun Robert Smith,Shaun Robert Smith,No tiene argumento,No tiene datos,The Twitching Dead
398,7.1,Keiichi Hara,"Yoshito Usui, Keiichi Hara","Shin-chan, with her family and friends, travel to island for watch The new movie of his favourite hero. But in this place found a secret organization with a malevolent ideas.",88,Shin Chan: Perdidos en la jungla
399,7.1,Kin-Lung Lam,"Kam Fu Lo, Yeung-Ming Wan, Kin-Lung Lam","CAI Tou, was sentenced to 18 years' imprisonment for manslaughter. After he got out of prison, he wanted to find his ex-girlfriend. It was not until he became the driver for Xi Ge that he learned that she had become Xi Ge's wife.",92,Tit nam boon sik
400,5.3,Siu-Hung Ng,"Yiu-Wang Ho, Wing-Kwong Lo",No tiene argumento,No tiene datos,Tian xia wu di zhang men ren
